Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9
1,25,-194,14,-12,4000,-4000,3205,3328
1,238,-301,736,-21,4000,-4000,820,1909
1,267,-288,1257,69,4000,-4000,521,665
1,606,-179,1159,101,4000,-4000,-1128,-392
1,1124,-91,1021,60,4000,-4000,-1551,-1257
1,1246,-66,528,52,4000,-2896,-2459,-1902
1,1441,30,322,36,4000,-1961,-2874,-2320
1,1319,-56,516,210,-4000,-1104,-3013,-2736
1,1147,-69,724,324,-4000,48,-3017,-3305
1,863,-85,1509,341,-4000,823,-2455,-4000
1,605,-102,1900,467,-4000,2116,-2422,-4000
1,494,-48,1827,549,-4000,2698,-1690,-4000
1,422,-17,2213,601,-4000,3670,-715,-4000
1,342,139,1900,641,-4000,4000,131,-4000
1,214,158,830,642,-4000,4000,307,-4000
1,300,233,290,614,-4000,4000,1503,-4000
1,250,280,-220,590,-4000,4000,3594,-4000
1,113,205,-609,642,-4000,4000,4000,-4000
1,49,168,-1028,734,-4000,4000,4000,-4000
1,122,162,-853,734,-4000,4000,4000,-4000
1,281,162,-306,598,3085,4000,4000,-4000
1,559,78,-85,459,4000,4000,4000,-4000
1,564,62,150,456,4000,4000,4000,-4000
1,281,11,445,488,4000,4000,4000,-4000
1,197,-46,1703,442,4000,4000,4000,-4000
1,58,-53,2030,372,4000,4000,4000,-4000
1,-134,-47,958,264,4000,4000,4000,-4000
1,-269,-2,463,197,4000,4000,4000,-4000
1,-327,28,-90,163,4000,4000,3547,-4000
1,-361,136,-953,118,4000,4000,1158,-4000
1,-379,223,-2019,85,4000,4000,-1802,-4000
1,-234,294,-2240,75,-1737,4000,-4000,2510
1,-151,288,-1557,20,-4000,4000,-4000,4000
1,-1,209,-822,1,-4000,4000,-4000,4000
1,81,212,-393,-56,-4000,2758,-4000,4000
1,13,206,-702,-119,-4000,1287,-4000,4000
1,78,102,-1297,-50,-4000,1254,-4000,4000
1,161,-23,-1948,-13,-4000,4000,-4000,4000
1,112,-161,-2125,-1,-4000,4000,-4000,4000
1,43,-379,-1748,-93,-4000,4000,-4000,4000
1,-18,-549,-1154,-150,-4000,3349,-4000,4000
1,-109,-549,-625,-224,-4000,1010,-4000,4000
1,-106,-474,149,-190,-4000,-1841,-4000,4000
1,-126,-416,402,-36,-4000,-2754,-4000,4000
1,-108,-393,567,26,-4000,-3062,-4000,4000
1,-89,-421,793,-85,-263,-4000,-4000,4000
1,-92,-300,638,-297,1352,-4000,-4000,2367
1,-70,9,703,-409,-278,-2857,-4000,96
1,-88,325,728,-704,310,-1640,-4000,-732
1,-123,325,637,-645,4000,980,-4000,4000
1,-118,18,217,-589,4000,1018,-4000,4000
1,-107,-277,83,-458,4000,394,-4000,4000
1,-110,-609,-127,-432,4000,-387,-4000,4000
1,-181,-497,569,74,4000,-1701,-1614,4000
1,-106,30,628,171,4000,-2094,-729,3127
1,-44,276,699,431,4000,-3116,-193,2369
1,-24,347,598,560,4000,-4000,404,2234
1,-9,290,439,716,4000,-4000,1072,1989
1,-38,114,144,598,4000,-4000,1775,1476
1,-17,288,85,100,4000,-4000,2517,1049
1,12,392,48,-148,4000,-4000,3555,1236
1,9,359,46,-376,4000,-4000,4000,864
1,-50,282,112,-449,4000,-4000,4000,201
1,-71,127,67,-651,4000,-4000,4000,-58
1,-92,-111,-245,-505,4000,2060,4000,-1270
1,-67,-165,122,356,4000,3591,4000,-732
1,35,-2,349,360,4000,4000,4000,-3480
1,64,-132,226,141,4000,4000,4000,-3978
1,17,-117,19,3,4000,4000,4000,-4000
1,-16,56,-101,-101,2504,4000,4000,-4000
1,47,200,-198,-197,-968,-2993,4000,-4000
1,94,384,-221,-136,-4000,-4000,4000,-4000
1,146,442,-192,-54,-4000,-4000,4000,-4000
1,122,154,-295,-87,-4000,-4000,4000,-4000
1,98,48,-324,-110,-4000,-4000,4000,-4000
1,89,95,-342,-171,-4000,-4000,4000,-4000
1,8,-52,-293,-173,-4000,-4000,4000,-4000
1,-18,-181,-277,-164,-4000,-4000,3852,-4000
1,-102,-194,-299,-223,-4000,-4000,3810,-4000
1,-227,-163,-271,-316,-4000,1006,4000,-4000
1,-245,-71,-273,-397,-4000,4000,4000,-4000
1,-214,-28,-233,-401,-4000,4000,4000,-4000
1,-128,133,-204,-345,-4000,4000,4000,-4000
1,27,254,-179,-192,-4000,4000,4000,-4000
1,104,203,-177,-74,-4000,4000,4000,-4000
1,62,207,-184,-82,-4000,4000,4000,-4000
1,-8,273,-170,-41,-4000,4000,4000,-4000
1,21,583,-156,-32,-4000,3472,4000,-4000
1,19,590,-73,23,-4000,766,4000,-4000
1,39,400,-43,60,-4000,-1987,4000,-4000
1,-21,103,-46,30,-4000,-4000,3608,-4000
1,-94,-244,-53,7,-3258,-4000,2972,-4000
1,-79,-278,-64,-14,-2969,-4000,2256,-4000
1,-76,-486,-24,-20,-4000,-4000,1300,-4000
1,10,-599,32,-13,-4000,-4000,449,-4000
1,-80,-453,-62,-6,-4000,-2923,-1582,-1101
1,-43,-116,-50,-5,-4000,-2054,-1635,-378
1,-76,42,-39,34,-4000,-3190,-1314,1632
1,-236,1,-25,46,-4000,-3921,-1124,3586
1,-227,-59,-46,35,-4000,-3524,-1244,4000
1,-171,-240,-20,74,-4000,-2209,-1781,4000
1,-131,-471,18,53,-4000,-531,-1655,4000
1,55,-460,15,46,-480,376,-571,4000
1,42,-293,-40,-102,4000,779,-838,4000
1,43,-155,-7,-41,4000,1205,-489,4000
1,51,47,99,85,4000,1721,-157,4000
1,82,114,82,-49,4000,2295,-414,4000
1,139,-13,52,-49,4000,2450,-774,4000
1,121,-18,17,-175,4000,2116,-1071,4000
1,105,11,-85,-401,4000,1270,-1996,4000
1,155,11,-108,-440,4000,693,-1388,4000
1,158,-48,-68,-284,4000,-217,-924,4000
1,85,34,23,60,4000,-1184,-1262,4000
1,73,266,109,189,4000,-1262,-485,4000
1,53,521,205,290,4000,-1261,-964,4000
1,-119,485,203,459,4000,-737,-2549,4000
1,-66,311,150,428,4000,-293,-3000,4000
1,36,223,123,111,4000,-182,-3017,4000
1,-9,199,104,-63,4000,209,-1877,4000
1,-66,428,62,-99,4000,488,-1547,4000
1,-114,213,-14,-35,4000,337,-2612,4000
1,-165,-167,-127,-13,3672,652,-3664,4000
1,-55,-397,-145,15,2048,831,-4000,3031
1,55,-393,-153,4,-40,757,-4000,1857
1,14,-244,-190,-231,-2175,728,-4000,646
1,-17,-149,-133,-267,-3779,668,-4000,35
1,35,-49,-106,-206,-4000,506,-4000,-79
1,22,-236,-22,-226,-4000,260,-4000,253
1,-9,-265,337,-293,-4000,-320,-4000,540
1,47,-31,1182,-357,-4000,-1034,-4000,341
1,85,97,1741,-379,-4000,-1640,-4000,315
1,25,-128,1306,-324,-4000,-2307,-4000,812
1,-35,-194,1119,-237,-4000,-2892,-4000,1329
1,-43,-68,707,-248,-4000,-3523,-4000,1371
1,-52,-362,-401,-249,-4000,-3974,-4000,785
1,-77,-465,-1191,-178,-4000,-4000,-4000,327
1,-54,-354,-1517,-166,-4000,-4000,-4000,-68
1,-36,-247,-1036,-323,-4000,-4000,-4000,-736
1,21,-29,-103,-428,-4000,-4000,-4000,-1902
1,104,140,831,-381,-4000,-4000,-3273,-2944
1,127,162,1156,-210,-4000,-4000,-261,-2621
1,94,103,580,-78,-4000,-4000,2582,-1013
1,-39,262,-154,-27,-4000,-4000,4000,-334
1,-31,540,-1154,95,-4000,-4000,4000,-429
1,52,615,-1945,163,-4000,-4000,4000,-313
1,52,605,-2373,215,-4000,-3405,4000,-543
1,119,374,-2769,132,-4000,-2788,4000,-360
1,90,-94,-2452,64,-4000,-2060,4000,-246
1,30,-332,-1933,35,-4000,-1313,4000,-23
1,18,-371,-1353,-7,-4000,-454,4000,194
1,-52,-127,-469,55,-4000,707,4000,155
1,-60,256,116,153,-4000,1844,4000,37
1,-67,355,415,264,-4000,2905,4000,-341
1,-58,433,540,252,-4000,3947,4000,-703
1,-19,469,450,66,-4000,4000,4000,-1234
1,-19,282,134,-131,-4000,4000,4000,-1957
1,2,24,-116,-68,-4000,4000,4000,-1803
1,-27,-112,98,77,-4000,4000,4000,-809
1,-8,-167,227,118,-4000,4000,4000,-658
1,90,-181,318,171,-4000,4000,4000,-494
1,72,-218,566,192,-2847,4000,4000,-549
1,20,-278,764,163,-2779,4000,4000,-775
1,-4,-207,982,77,-3014,4000,4000,-648
1,5,-118,988,18,-2409,4000,4000,-736
1,80,-44,1096,-42,-1658,4000,4000,-739
1,45,78,1410,-99,-1404,4000,4000,-809
1,45,86,1639,-137,-618,4000,4000,-687
1,79,59,1582,-109,597,4000,4000,-645
1,12,4,1039,33,1071,4000,4000,-614
1,-45,3,410,35,1502,4000,3839,-602
1,-106,14,120,27,2492,4000,2883,-679
1,-136,12,-129,63,2697,4000,1931,-671
1,-132,-28,-201,54,2895,4000,887,-649
1,-165,-122,-44,50,3359,4000,-454,-597
1,-133,-188,103,3,3937,2568,-1914,-685
1,-100,-304,120,9,4000,866,-3507,-512
1,-24,-332,22,12,4000,-411,-4000,-418
1,7,-366,-22,42,4000,-965,-4000,-452
1,-23,-292,-247,77,4000,-863,-4000,-512
1,-13,-96,-281,103,4000,46,-4000,-686
1,-40,5,140,142,4000,1799,-4000,-716
1,-16,91,-53,76,4000,3983,-4000,-818
1,-13,130,-224,18,4000,4000,-4000,-1013
1,-27,132,-116,-23,4000,4000,-4000,-1298
1,-27,39,-470,-63,4000,4000,-4000,-1179
1,-32,11,-239,-76,4000,4000,-4000,-1005
1,-48,-37,-233,-79,3399,4000,-4000,-883
1,-80,-155,-485,-53,3538,4000,-4000,-310
1,-55,-198,-389,-9,4000,4000,-4000,159
1,-53,-218,-517,36,4000,3723,-4000,448
1,-61,-122,-441,69,2958,2162,-4000,591
1,-30,-51,-334,37,1863,871,-4000,707
1,40,-32,-281,-8,123,-73,-2211,861
1,27,65,-255,-41,-1552,-737,759,927
1,11,160,-291,-72,-1878,-1160,3038,1012
1,17,212,45,-30,-1137,-1460,4000,1205
1,6,398,1161,-5,679,-1794,4000,1281
1,23,298,2864,-62,4000,-3051,4000,751
1,4,258,1870,-109,4000,-3453,4000,426
1,-12,239,-91,-97,4000,-3789,4000,-39
1,37,154,-1618,-93,4000,-4000,4000,-333
1,73,-38,-2126,-76,4000,-4000,4000,-327
1,64,-253,-2300,-29,4000,-4000,4000,147
1,69,-407,-1939,24,4000,-4000,2167,446
1,108,-452,-650,50,4000,-4000,-731,431
1,130,-244,251,65,4000,-4000,-4000,564
1,72,118,-967,40,4000,-4000,-4000,827
1,-17,225,-1619,-38,4000,-4000,-4000,947
1,-82,300,-2190,-71,4000,-4000,-4000,935
1,-106,-14,-2784,-336,4000,-4000,-4000,825
1,-63,-379,-2055,-357,4000,-4000,-4000,521
1,34,-406,1485,-69,4000,-4000,-4000,-820
1,-21,-76,1283,-82,4000,-4000,-4000,-1123
1,-45,158,987,-112,4000,-4000,-4000,-1121
1,-12,276,841,-115,4000,-3974,-4000,-1465
1,-16,290,59,-78,3991,-3714,-4000,-2181
1,-23,379,214,-146,1344,-3588,-4000,-2570
1,-38,347,736,-348,-2379,-3588,-4000,-2051
1,100,270,1119,-466,-4000,-3635,-4000,-1013
1,498,199,337,-393,-4000,-3714,-2995,82
1,1030,19,6,-223,-4000,-3860,-460,221
1,1156,-191,332,-131,-4000,-3925,2972,-388
1,526,-454,-40,-111,-4000,-4000,4000,-427
1,44,-438,580,-59,-4000,-4000,4000,-597
1,21,-334,1184,-68,-4000,-4000,4000,-678
1,-404,-284,2289,-18,-4000,-4000,4000,-882
1,-453,-163,2136,-28,-4000,-4000,4000,-406
1,-396,-111,1247,36,-4000,-4000,4000,86
1,-693,4,923,99,-4000,-4000,4000,64
1,-779,237,457,-74,-4000,-4000,4000,214
1,-1039,521,764,-120,-4000,-4000,4000,-1
1,-1235,512,898,-209,-4000,-3110,-4000,-648
1,-713,313,-497,-277,-4000,-2677,-4000,-500
1,-128,251,-1078,-91,-4000,-2172,-4000,221
1,133,355,-551,-68,-4000,-1581,-4000,993
1,-144,253,1348,-59,-4000,-1010,-4000,2302
1,-201,199,1247,16,-4000,-421,-1120,3422
1,-241,142,248,111,-4000,156,4000,3226
1,-285,-95,152,178,-4000,687,4000,2807
1,47,-243,-759,258,-4000,1186,4000,2225
1,379,-471,-1461,337,-4000,1661,4000,1859
1,1065,-521,-2246,354,-4000,2102,4000,1924
1,-453,198,354,276,-4000,3751,4000,-2035
1,-1284,313,-1581,-381,-4000,3608,4000,2795
1,-729,141,-782,-458,-4000,3265,2379,2816
1,-521,30,-474,-472,-4000,2958,-2075,2866
1,-372,136,-29,-173,-4000,2710,-4000,2966
1,-333,196,-255,92,-4000,2503,-4000,3014
1,-98,124,-291,240,-4000,2188,-4000,2563
1,595,-39,-45,440,-4000,1864,-4000,1924
1,629,-21,246,400,-4000,1511,-4000,1272
1,507,11,-86,308,-3833,1222,-4000,864
1,-1170,-586,1387,453,4000,1157,-2804,-799
1,721,181,-2451,296,4000,-1793,-4000,-352
1,1254,282,-2667,410,4000,-2383,-4000,-90
1,1130,-53,-2578,634,4000,-3453,-4000,798
1,-46,-91,-711,496,4000,-3839,-4000,1313
1,-148,21,298,305,4000,-4000,-4000,2249
1,-735,-167,533,85,4000,-4000,-4000,3261
1,-1158,-314,-507,-252,4000,-3986,-4000,2249
1,-652,-391,-1259,-564,4000,-3851,-4000,678
1,361,-232,-1671,-701,3725,-3702,-4000,31
1,186,181,-1367,-549,-913,-3514,-4000,-1497
1,-101,172,-1028,-234,-3978,-3377,-4000,-3935
1,-67,44,-442,-151,-4000,-3323,-4000,-4000
1,-698,103,439,-228,-4000,-3323,-4000,-4000
1,-771,19,970,-87,-4000,-3340,-4000,-1998
1,-740,-24,2201,142,-4000,-3387,-4000,-1322
1,-388,-121,2989,236,-3387,-3323,-4000,-1339
1,-618,338,1806,-50,31,-1546,-4000,-1797
1,-1084,355,1568,-178,1051,-432,-4000,-1599
1,-1129,382,1184,-212,1189,662,-4000,-1725
1,-1153,261,757,-186,1012,1539,-4000,-1383
1,-706,51,-299,-241,888,2442,-3839,-652
1,-451,17,-1010,60,1971,3347,-2667,-209
1,238,-122,-310,219,1983,4000,-2076,-150
1,979,-230,158,366,123,4000,-1311,-378
1,1081,-122,699,646,-2277,4000,-1231,-630
1,1365,99,179,712,-4000,4000,-1397,-624
1,834,174,1770,12,-354,2904,1410,864
1,399,-22,1096,-205,-4000,2421,2452,947
1,-16,-300,112,-206,-4000,1994,4000,567
1,-477,-598,-247,54,-4000,1719,4000,198
1,-250,-495,-1491,341,-4000,1539,4000,-441
1,-243,-122,-2172,548,-4000,1417,4000,-1192
1,-251,160,-2027,518,-4000,1445,4000,-2090
1,-240,332,-2045,496,-4000,1525,4000,-2800
1,-467,323,-876,514,-4000,1669,4000,-2116
1,-396,460,-523,459,-4000,1929,4000,-1208
1,-241,534,-888,305,-4000,2188,4000,-1208
1,86,603,-726,32,-1951,2631,4000,-292
1,273,337,-1166,-265,-571,2775,4000,194
1,346,237,-1227,-615,-1267,2971,3475,1091
1,142,30,671,-589,-1198,3463,2020,3127
1,134,66,1003,-717,2567,3296,1503,3930
1,107,217,1117,-783,4000,2904,819,4000
1,119,252,754,-574,4000,2084,687,4000
1,78,225,882,-584,4000,953,678,4000
1,17,205,1322,-690,3410,-342,872,4000
1,-1,205,1241,-719,223,-1734,1711,4000
1,-1,196,1053,-742,-1398,-2965,2973,4000
1,-27,82,693,-754,-158,-3848,4000,2816
1,-42,-28,-292,-684,1409,-4000,4000,621
1,25,13,-1106,-633,2815,-4000,4000,25
1,86,36,-1557,-690,1417,-3702,4000,-425
1,30,67,-1252,-658,-2895,-3781,4000,-1746
1,9,69,-894,-580,-4000,-4000,4000,-1650
1,4,46,-753,-640,-4000,-4000,4000,-571
1,-60,102,-389,-761,-4000,-4000,4000,-619
1,-45,69,-320,-654,-4000,-4000,4000,-1530
1,-67,10,-127,-605,-4000,-3649,4000,-2811
1,-61,-73,-8,-657,-4000,-3234,4000,-4000
1,-70,-77,-21,-561,-4000,-2737,4000,-4000
1,-50,-36,124,-499,-4000,-2113,4000,-4000
1,1,-118,892,-505,-4000,-1288,4000,-4000
1,1,-171,982,-506,-4000,-284,4000,-4000
1,14,-156,742,-490,-4000,807,4000,-4000
1,36,-137,923,-450,-4000,1864,4000,-3514
1,68,-165,622,-370,-4000,2940,4000,-3134
1,42,-166,301,-192,-4000,3849,4000,-2429
1,28,-150,-184,-2,-4000,4000,4000,-1735
1,-19,-139,-517,128,-4000,4000,2961,-993
1,-56,-85,-840,111,-4000,4000,-4000,-468
1,-39,-60,-1028,63,-4000,4000,-4000,-659
1,-74,-158,-1036,76,-1422,4000,-4000,-156
1,-69,-320,-1020,108,2383,4000,-4000,1006
1,-98,-326,-922,142,4000,4000,-4000,1651
1,-146,-293,-776,-107,4000,4000,-4000,906
1,-148,-240,-505,-458,4000,4000,-4000,-573
1,-107,-205,-153,-628,4000,3101,-4000,-2452
1,-77,-179,150,-670,4000,2060,-4000,-4000
1,-123,9,296,-346,4000,1270,-4000,-4000
1,-123,266,516,66,4000,652,-4000,-3393
1,-45,355,497,402,4000,472,-4000,-2647
1,43,363,423,728,4000,766,-4000,-2259
1,-47,-218,179,620,2906,4000,4000,3287
1,-30,-214,-30,290,2759,4000,4000,1850
1,-29,-194,-122,-23,4000,3556,4000,1114
1,-49,-174,-213,-455,4000,2840,4000,214
1,-63,-108,207,-558,4000,-428,4000,1399
1,-60,-142,527,100,4000,-1591,4000,1643
1,-68,-72,606,663,4000,-2725,4000,1411
1,-144,-257,89,469,4000,-4000,4000,1411
1,-118,-240,-137,341,4000,-4000,4000,1895
1,-18,-141,-240,443,4000,-4000,1573,2111
1,37,-121,-267,380,4000,-4000,-4000,2249
1,17,-152,-108,170,4000,-4000,-4000,2249
1,42,-194,59,-92,4000,-4000,-4000,2054
1,36,-163,107,69,4000,-4000,-4000,1899
1,1,49,172,244,4000,-4000,-4000,2110
1,-3,244,190,422,4000,-4000,-4000,2164
1,-16,286,68,508,4000,-4000,-4000,1924
1,-2,208,-106,404,4000,-4000,-4000,1698
1,106,129,-269,496,4000,-4000,-4000,1496
1,113,60,-358,480,-934,-4000,-4000,1460
1,86,121,-362,272,-4000,-4000,-4000,1704
1,204,233,-275,26,-4000,-4000,-4000,1655
1,188,168,-111,-3,-4000,-4000,-4000,1236
1,133,83,-39,171,-4000,-4000,-4000,1122
1,65,-21,-120,207,-4000,-4000,-4000,953
1,-99,-157,-179,518,-4000,-4000,-4000,747
1,-234,-142,-87,559,-4000,-1444,-4000,322
1,-278,-99,-72,-181,-4000,-923,-4000,-846
1,-354,-96,-143,-589,-4000,-208,-4000,-1642
1,570,-45,193,-470,-2128,3552,4000,-1117
1,538,-33,318,-293,-2423,3409,4000,-1599
1,473,-34,394,467,-3517,3849,4000,-1849
1,394,-31,337,598,-4000,4000,4000,-2442
1,277,3,183,442,-4000,4000,4000,-2461
1,1,26,37,374,-4000,4000,4000,-2035
1,-147,38,52,130,-4000,4000,4000,-2649
1,-195,63,-6,264,-4000,4000,4000,-2347
1,-327,103,-34,218,-4000,4000,4000,-2295
1,-374,143,-66,77,-4000,4000,4000,-2456
1,-368,164,-90,67,-4000,4000,4000,-2556
1,-298,155,-88,-15,-4000,4000,4000,-2746
1,-327,136,-122,-12,-4000,4000,4000,-2428
1,-423,132,-149,68,-2354,4000,4000,-2090
1,-174,162,-154,-53,1148,3409,4000,-1636
1,183,184,-190,-293,4000,4000,4000,-904
1,204,131,-177,-352,4000,4000,4000,-124
1,178,117,-71,-198,4000,4000,3168,434
1,44,113,-84,-312,3613,4000,1723,1270
1,-89,81,-45,-356,1704,3723,1192,2164
1,-130,50,15,-409,422,331,359,2965
1,-200,15,4,-704,-1703,-3453,-439,3943
1,-156,-2,74,-458,-4000,-4000,-144,4000
1,-154,-39,132,-342,-4000,-4000,693,4000
1,19,-41,142,-185,-4000,-2993,1801,4000
1,314,-28,175,-22,-4000,884,3400,4000
1,448,-20,167,-221,-4000,3472,4000,4000
1,332,-10,144,166,-4000,4000,4000,4000
1,161,34,100,686,-4000,4000,4000,4000
1,-7,95,47,629,-4000,4000,4000,4000
1,-107,99,-1,276,-4000,2904,4000,4000
1,8,168,-43,-34,-4000,961,4000,4000
1,-99,215,-31,-267,-4000,97,4000,4000
1,-103,217,-8,-262,-4000,-982,4000,4000
1,-49,201,-52,-290,-4000,-249,4000,3617
1,-37,159,-188,-387,-4000,1222,4000,2770
1,76,146,-148,-350,-4000,2359,4000,2119
1,-116,113,-25,-287,-4000,2971,4000,1727
1,-84,102,129,-144,-4000,2489,4000,1561
1,141,57,142,80,-4000,1994,4000,1460
1,65,55,44,146,-3706,1864,4000,1403
1,-3,50,46,59,-2175,1787,4000,1460
1,-17,27,-6,-26,-1137,1970,4000,1496
1,-42,74,-43,-205,-567,2382,4000,1716
1,-132,76,-55,-401,354,4000,4000,1899
1,-227,80,-82,-458,1358,4000,767,2041
1,-258,62,-39,167,2161,4000,-2317,1989
1,-238,-45,2,634,2842,4000,-4000,1417
1,-131,-98,-34,231,2825,3943,-4000,434
1,7,-90,-53,221,3428,611,-4000,-787
1,32,-109,-133,228,4000,-2993,-4000,-1957
1,-36,-111,-161,67,4000,-4000,-4000,-3007
1,-44,-116,-212,-20,4000,-4000,-4000,-3984
1,35,-143,-364,-587,4000,-4000,-4000,-4000
1,216,-200,229,-373,4000,-1208,-4000,-4000
1,294,-181,374,183,4000,-289,-3705,-4000
1,168,-236,322,366,4000,888,-3273,-4000
1,86,-259,179,309,4000,845,-3390,-4000
1,110,-280,71,77,4000,-106,-2793,-4000
1,154,-273,72,3,4000,-1755,-1657,-4000
1,188,-242,71,50,4000,-3974,-587,-4000
1,151,-179,59,203,4000,-4000,759,-4000
1,79,-130,0,380,4000,-3260,1906,-4000
1,-150,-132,48,402,4000,-2207,2941,-4000
1,-247,-33,68,223,4000,-1495,2777,-4000
1,-358,34,23,113,4000,-1070,991,-4000
1,-494,35,-14,-33,4000,-571,-1576,-4000
1,-413,62,-87,-131,4000,69,-4000,-4000
1,-388,66,-139,-125,4000,311,-4000,-4000
1,-315,86,-162,-164,4000,573,-4000,-4000
1,-240,63,-140,-109,4000,707,-4000,-4000
1,-64,40,-156,89,4000,611,-4000,-4000
1,187,-50,-119,377,4000,438,-4000,-4000
1,334,-153,-88,345,4000,143,-4000,-4000
1,425,-153,-96,146,4000,172,-4000,-4000
1,387,-202,-71,260,4000,284,-4000,-2995
1,240,-224,-74,329,4000,267,-4000,-1652
1,62,-220,-15,260,4000,376,-4000,-1083
1,-18,-183,43,255,4000,481,-4000,-464
1,-39,-135,123,-99,4000,527,-4000,253
1,104,-112,410,-359,4000,559,-4000,960
1,234,-80,648,-220,4000,681,-4000,922
1,100,-46,382,-181,4000,1075,-4000,168
1,-64,-21,105,-105,4000,1018,-4000,369
1,-44,-19,-97,238,4000,720,-4000,882
1,110,45,-364,431,4000,707,-2925,2219
1,200,139,-418,345,4000,461,-579,3548
1,367,141,-428,223,4000,-188,1243,3070
1,459,160,-358,106,4000,-906,2364,2888
1,391,213,-285,80,4000,-1574,3151,3291
1,277,205,-158,88,4000,-1752,4000,3487
1,99,217,-182,30,4000,-1457,4000,3586
1,-50,178,-239,34,3554,-1587,4000,3666
1,-311,126,-179,43,2117,-1987,3555,3719
1,-375,124,-174,20,789,-2014,1995,3470
1,-417,55,-133,38,-580,-1591,1013,3261
1,-613,1,-28,50,-2134,-1010,571,3207
1,-396,-73,103,3,-3498,-417,392,3467
1,-128,-120,467,-1,-4000,-327,-55,3586
1,46,-87,931,1,-4000,-226,-236,3804
1,308,-94,911,-50,-4000,-199,561,3991
1,359,-8,764,-57,-4000,-448,1837,3845
1,139,74,419,-87,-4000,-150,2843,3806
1,3,9,191,-120,-4000,-24,3528,3731
1,232,-58,207,-137,-4000,-223,3754,3548
1,714,-89,-122,-135,-4000,-325,3075,3207
1,994,-113,-101,-148,-4000,-354,2189,3014
1,851,-112,-252,-170,-4000,-920,1409,2816
1,473,-118,-424,-177,-4000,-2026,702,2575
1,-35,-163,-490,-200,-4000,-2935,-252,2437
1,-586,-155,-804,-221,-4000,-3429,-1592,2348
1,-852,-112,-841,-215,-4000,-2791,-1914,2249
1,-897,-35,-756,-195,-4000,-1481,-1105,2117
1,-1219,48,-514,-205,-4000,-532,319,2030
1,-1390,136,-440,-190,-4000,220,2321,1753
1,-1271,215,-244,-229,-4000,202,4000,1533
1,-1031,152,-194,-226,-4000,88,4000,1476
1,-807,16,-320,-154,-4000,-89,4000,1372
1,-552,56,-30,-135,-4000,-224,4000,1174
1,-158,121,103,-120,-4000,-185,4000,1150
1,-49,65,154,-112,-4000,-304,2582,1704
1,188,109,345,-93,-4000,-354,3214,2237
1,175,127,541,-96,-4000,-407,4000,2484
1,215,113,671,-95,-4000,-236,4000,2626
1,652,127,648,-72,-4000,-207,4000,2753
1,934,119,569,-75,-4000,-135,4000,2835
1,1116,124,410,-123,-4000,-68,4000,2888
1,701,110,269,-76,-4000,113,4000,2965
1,186,139,317,10,-4000,278,4000,3031
1,-505,82,461,28,-4000,367,4000,3031
1,-1455,56,543,16,-4000,571,4000,3079
1,-1271,18,996,50,-4000,563,4000,3096
1,-925,48,1416,102,-4000,481,4000,2965
1,-158,20,987,69,-4000,422,4000,2770
1,603,-4,343,47,-4000,346,4000,2563
1,1238,27,-112,3,-4000,289,3465,2313
1,971,77,-556,-25,-4000,396,2189,1924
1,705,151,-976,12,-4000,498,998,1635
1,820,142,-1451,65,-4000,707,176,1313
1,865,75,-1720,142,-4000,996,-309,935
1,1364,25,-1819,177,-4000,961,94,540
1,1020,-129,-1925,233,-4000,795,1516,122
1,1159,-181,-1577,228,-4000,880,3335,-305
1,1287,41,-908,197,-4000,871,4000,-1000
1,473,93,-509,207,-4000,898,4000,-1298
1,-505,3,-371,304,-4000,1264,4000,-1524
1,-972,-39,231,286,-4000,1539,4000,-1803
1,-1255,28,827,156,-4000,1702,4000,-2104
1,-719,14,923,223,-3581,1270,4000,-2746
1,-89,145,903,102,-3298,997,4000,-2828
1,-361,221,689,-28,-3052,888,4000,-2763
1,-379,343,641,-154,-2805,547,4000,-2621
1,442,327,801,-229,-2599,276,4000,-2409
1,733,288,280,-290,-2395,-110,4000,-2155
1,260,245,-462,-186,-2211,-485,4000,-1902
1,-292,195,-810,69,-2040,-144,3738,-1662
1,-152,181,-553,181,-1878,343,2972,-1410
1,146,174,-367,228,-1737,541,2505,-1179
1,163,78,-125,166,-1593,573,1901,-1062
1,501,-85,60,158,-1471,53,1126,-948
1,120,-183,461,264,-1369,-549,962,-781
1,-242,-157,914,438,-1263,-579,740,-609
1,-361,-116,1159,508,-1162,-1123,343,-350
1,107,-127,1039,493,-1072,-1977,195,-72
1,319,-88,203,452,2190,-2754,311,202
1,84,-55,-768,402,4000,-3699,773,470
1,654,-32,-1847,437,4000,-4000,1149,581
1,287,-21,-2696,401,4000,-4000,2118,572
1,-232,97,-2432,105,4000,-4000,3294,528
1,-274,148,-1367,-275,4000,-3504,3983,482
1,-370,-17,-632,-231,4000,-2543,4000,395
1,-361,-86,244,-30,4000,-1330,4000,318
1,105,-96,1047,31,4000,-448,4000,237
1,-131,-114,1582,10,4000,-8,4000,199
1,-1231,-16,2027,-202,4000,262,4000,213
1,-413,77,2213,-443,4000,563,4000,206
1,1303,81,2152,-658,4000,988,4000,318
1,210,-504,1375,-484,4000,4000,4000,336
1,-706,-236,-529,-265,4000,4000,4000,403
1,-1297,305,-515,-640,4000,4000,-1616,-2536
1,-693,304,-1879,-676,4000,4000,-3119,-2811
